custom,sphere,grass,10,5,20,0,1,1,1,15,15,-244.6681,-21.07969,-108.8639,0,0.10395,0,0.9945825;
custom,sphere,grass,10,5,20,0,1,1,1,20,20,-224.4563,-22.3824,-104.2906,0,0.995951,0,-0.08989777;
custom,sphere,grass,10,5,20,0,1,1,1,15,15,15.28401,-24.51625,-208.731,0,0.6110325,0,-0.7916055;
custom,sphere,grass,20,5,20,0,1,1,1,15,15,-67.08786,-23.51611,-232.8484,0,0.6141664,0,-0.7891766;
custom,sphere,grass,20,5,20,0,1,1,1,15,15,91.69114,-22.9778,-182.2073,0,0.998993,0,-0.04486763;
custom,sphere,grass,20,5,10,0,1,1,1,15,15,173.7486,-25.60023,-142.7388,0,0.6443819,0,-0.7647038;
custom,sphere,grass,20,5,30,0,1,1,1,15,15,190.3023,-24.50566,-30.0286,0,-0.094204,0,-0.995553;
custom,sphere,grass,20,5,30,0,1,1,1,15,15,203.0253,-21.76413,109.1008,0,0.1592887,0,-0.9872321;
custom,sphere,grass,20,5,10,0,1,1,1,15,15,30.07421,-27.17562,211.5972,0,0.990248,0,-0.1393156;
custom,sphere,grass,20,5,30,0,1,1,1,15,15,113.9982,-16.04373,-15.9535,0,0.1057554,0,-0.9943922;
custom,sphere,grass,20,5,10,0,1,1,1,15,15,-3.551972,-23.8316,184.2973,0,0.9953321,0,-0.0965097;
custom,sphere,grass,20,5,30,0,1,1,1,15,15,-129.9764,-23.42415,53.13128,0,0.9416367,0,-0.3366309;
custom,sphere,grass,20,5,10,0,1,1,1,15,15,81.25377,-16.29032,-5.580135,0,0.6602721,0,0.7510266;
custom,sphere,grass,10,5,10,0,1,1,1,15,15,-164.0464,-25.58351,199.0161,0,0.08378305,0,-0.996484;
custom,sphere,grass,30,5,30,0,1,1,1,30,30,-179.9129,-14.885,-191.927,0,0.2485361,0,0.9686226;
custom,sphere,grass,10,5,20,0,1,1,1,30,30,-226.7565,-19.73461,-134.3415,0,0.8834818,0,-0.4684655;
custom,sphere,grass,10,5,20,0,1,1,1,20,20,-107.1576,-21.4313,-300.4118,0,0.8909401,0,-0.454121;
customb,tree0,default,1,1,1,0,1,1,1,20,20,129.2518,80.41738,-147.9061,-0.002454693,0.9969873,-0.03551247,-0.06891377;
customb,tree0,default,1,1,1,0,1,1,1,20,20,-175.8535,88.82771,-206.0172,0,0.8903996,0,-0.4551796;
customb,tree0,default,1,1,1,0,1,1,1,20,20,-206.6657,79.04485,157.634,0,0.7509649,0,-0.6603422;
customb,tree0,default,0.7,0.7,0.7,0,1,1,1,20,20,141.1841,55.24805,151.5429,0,0.9140697,0,0.4055572;
customb,tree0,default,0.7,0.7,0.7,0,1,1,1,20,20,-140.0409,57.29369,206.6914,0,0.8653824,0,-0.5011121;
customb,tree0,default,0.4,0.4,0.4,0,1,1,1,20,20,-78.60143,33.91103,42.91859,0,0.3328947,0,0.942964;
customb,tree0,default,0.3,0.3,0.3,0,1,1,1,20,20,-1.583754,25.86897,159.5786,0,0.9579269,0,0.2870124;
customb,tree0,default,0.4,0.4,0.4,0,1,1,1,20,20,-88.35859,37.45573,-103.7195,0,0.7511998,0,0.6600749;
customb,tree0,default,0.4,0.4,0.4,0,1,1,1,20,20,-125.1718,43.83108,-226.7586,0,0.8904693,0,-0.4550433;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,-222.8808,20.87001,-93.75406,0,0.8924505,0,-0.4511453;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,-218.7718,20.45619,-15.0985,0,0.6418959,0,-0.7667918;
customb,tree0,default,0.3,0.3,0.3,0,1,1,1,1,1,-189.6355,26.12745,1.331212,0,-0.09183628,0,-0.9957741;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,-181.9726,19.35609,179.6606,0,0.4136543,0,-0.9104341;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,45.63994,18.89627,-101.0246,0,0.9968299,0,-0.07956305;
custom,tree1,default,0.03,0.03,0.03,0,1,1,1,1,1,-14.51762,6.35793,60.32462,0,0.2068044,0,0.9783823;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,12.13047,-7.34543,-13.812,0,0.9994994,0,0.03163783;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,-9.589764,-6.364343,-30.80688,0,0.4971445,0,0.8676678;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,49.75509,9.043657,4.718846,0,0.4077103,0,0.9131113;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,-34.1671,3.871627,39.90665,0,0.3017082,0,0.9534003;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,20,20,10.54356,-4.207938,4.364339,0,0.4215588,0,0.9068011;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,20,20,-22.5975,-4.177337,7.522632,0,0.8320789,0,0.5546573;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,20,20,-11.67084,-4.162296,-8.652291,0,0.1084797,0,-0.9940987;
custom,tree1,default,0.2,0.2,0.2,0,1,1,1,20,20,-1.063737,-31.0618,5.440849,0,0.1360475,0,-0.9907023;
custom,tree1,default,0.2,0.2,0.2,0,1,1,1,20,20,-8.409748,-9.188129,-49.38224,0,0.6860872,0,-0.7275193;
custom,tree1,default,0.2,0.2,0.2,0,1,1,1,20,20,-2.025607,-8.711149,-54.15539,-0.2421695,0.9165745,0.08128039,-0.3076339;
custom,tree1,default,0.2,0.2,0.2,0,1,1,1,20,20,-3.727365,-6.869405,-40.46112,-0.3136183,0.2178272,0.07415448,0.921247;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,-11.96042,1.525604,-50.48911,0.1555326,0.8006368,0.2356406,-0.5284542;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,20,20,-8.048727,9.029498,-48.46305,-0.00872199,0.9612538,0.2738203,0.03061878;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,20,20,30.33178,16.18384,-24.49372,0,0.9845788,0,0.1749418;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,2.331478,-9.603123,-5.774492,0,0.96634,0,-0.2572684;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,-89.35094,-1.027745,15.21231,0,0.6797334,0,0.7334594;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,-169.3046,-6.456481,-46.06597,-0.04954039,0.8583814,-0.03954682,0.5090808;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,20,20,-270.7093,-9.989181,39.51152,0,0.4114745,0,0.9114213;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,-276.258,-5.580993,132.7741,0,0.9111943,0,0.4119769;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,-190.0318,3.67405,152.0148,0,0.4893175,0,0.8721057;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,-239.7987,4.538547,155.9508,0,0.02102855,0,-0.9997789;
customb,tree0,default,0.4,0.4,0.4,0,1,1,1,20,20,199.3331,37.83971,61.86673,0,0.9059935,0,-0.4232917;
custom,house2,default,0.7,0.7,0.7,0,1,1,1,20,20,12.34696,5.053855,-136.5019,0,0.2353231,0,-0.9719172;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,20,20,31.85958,12.00466,-125.9338,0,0.9998356,0,-0.01813579;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,20,20,-8.237252,-0.4985479,-136.6705,0,0.9993373,0,0.03640093;
custom,tree1,default,0.1,0.1,0.1,0,1,1,1,20,20,-5.685999,-3.97398,-145.5251,-0.01243406,0.6109519,0.009597599,0.7915119;
customb,tree0,default,0.5,0.5,0.5,0,1,1,1,20,20,20.48494,41.11779,-170.1095,0,0.9566261,0,0.2913189;
base,aot_supply,4.182326,6.476233,-140.1173,0,0.8602587,0,-0.5098578;
base,aot_supply,21.87445,6.362318,-131.2309,0,0.5270885,0,0.8498104;
custom,tree1,default,0.03,0.03,0.03,0,1,1,1,1,1,-313.8031,0.2764938,263.257,0,0.2279766,0,0.9736666;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,243.1816,46.44994,-409.3582,0,0.6542398,0,0.7562873;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,-503.4189,46.18813,15.67169,0,0.9902529,0,0.1392816;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,-451.8276,49.12757,415.2885,0,0.7346898,0,-0.6784033;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,459.8582,52.60009,-375.9712,0,0.9984901,0,0.05493262;
customb,tree0,default,0.5,0.5,0.5,0,1,1,1,10,10,-26.03266,39.4852,255.5349,0,0.7067184,0,0.7074949;
spawnpoint,titan,-431.0326,0.8568413,356.2593,0,-0.1077428,0,-0.9941788;
spawnpoint,titan,-449.0741,1.229057,-428.08,0,0.9216971,0,-0.3879105;
spawnpoint,titan,5.071929,2.014796,-480.1467,0,0.867224,0,0.4979182;
custom,sphere,grass,20,5,10,0,1,1,1,20,20,-259.8124,-19.30622,-279.9282,0,-0.3334138,0,-0.9427806;
custom,sphere,grass,20,5,10,0,1,1,1,20,20,-286.7807,-22.22242,-216.6073,0,-0.7016369,0,-0.7125347;
custom,sphere,grass,15,5,15,0,1,1,1,20,20,-245.4258,-27.23852,280.5656,0,0.9935576,0,-0.1133279;
custom,sphere,grass,15,5,15,0,1,1,1,20,20,-288.4459,-27.15553,270.3191,0,0.6576189,0,-0.7533508;
custom,sphere,grass,10,5,10,0,1,1,1,15,15,-268.7624,-27.4609,301.8232,0,0.511362,0,0.8593655;
custom,sphere,grass,10,5,10,0,1,1,1,15,15,-299.1681,-26.91038,273.6043,0,0.04150899,0,0.9991381;
custom,cuboid,stone1,2,0.1,10,0,1,1,1,1,1,-243.837,1.227677,220.4599,0,0.9568586,0,0.2905538;
custom,cuboid,stone4,0.1,0.2,5,0,1,1,1,1,1,-256.0169,2.071192,221.1128,0,0.9573072,0,0.2890726;
custom,cuboid,stone4,0.1,0.2,5,0,1,1,1,1,1,-238.9595,2.023411,231.3294,0,0.2950031,0,-0.9554964;
custom,house2,default,0.7,0.7,0.7,0,1,1,1,1,1,-254.0578,1.725797,282.4465,0,-0.935008,0,0.3546264;
custom,cuboid,stone1,3.1,0.4,1.5,0,1,1,1,1,1,-254.0589,3.673348,282.6103,0,0.3544516,0,0.9350744;
custom,cuboid,stone1,0.8,0.4,1.5,0,1,1,1,1,1,-262.7884,0.8633077,272.2703,-0.1877999,0.3440613,0.07518317,0.9168972;
base,aot_supply,-261.2472,2.42848,275.5715,0.4823429,0.4653182,-0.4743316,0.5708187;
spawnpoint,titan,447.2738,1.68306,378.5382,0,0.4644164,0,0.885617;
spawnpoint,titan,435.0154,2.715108,-330.6951,0,0.9814736,0,-0.1915976;
spawnpoint,titan,-473.5057,2.237221,12.72982,0,0.766408,0,-0.6423541;
spawnpoint,titan,-68.59801,1.424268,433.2646,0,-0.08947599,0,0.995989;
custom,sphere,grass,10,1,10,0,1,1,1,10,10,58.07004,1.1168,93.22605,0,0.9973626,0,0.07258103;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,-450.9492,46.48009,-456.9216,0,0.5685207,0,-0.822669;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,-73.98178,43.09879,462.7231,0,0.7539119,0,-0.6569757;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,1,1,150.881,19.76069,214.3097,-0.009483231,0.6036718,0.01252151,-0.7970782;
customb,tree0,default,0.3,0.3,0.3,0,1,1,1,1,1,-293.935,25.79306,282.8294,0,0.7017893,0,-0.7123846;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,1,1,-298.9315,18.93665,254.3882,0,0.1222441,0,-0.9925001;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,1,1,-277.5358,-1.332806,281.901,0,0.002603441,0,-0.9999966;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,1,1,-277.4053,10.95225,255.3046,0,-0.1344079,0,-0.9909261;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,1,1,-236.4905,11.25093,298.0162,0,0.3032708,0,-0.9529044;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,-61.58379,53.74325,-505.7244,0,0.6481509,0,0.761512;
customb,tree0,default,0.2,0.2,0.2,0,1,1,1,1,1,-254.8481,-7.461915,259.9077,0,0.284875,0,-0.9585647;
customb,tree0,default,0.1,0.1,0.1,0,1,1,1,1,1,-241.6845,-2.663026,264.0969,0,-0.2726873,0,-0.9621027;
custom,tree1,default,0.03,0.03,0.03,0,1,1,1,1,1,-267.8868,1.716997,257.1649,0,0.1744677,0,-0.9846629;
custom,tree1,default,0.03,0.03,0.03,0,1,1,1,1,1,-238.2262,2.296665,288.7021,0,0.7637991,0,-0.6454541;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,-233.1271,2.056666,291.2246,0,0.7422723,0,-0.6700984;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,-222.2948,1.475731,290.8852,0,0.6984264,0,-0.7156819;
custom,tree1,default,0.03,0.03,0.03,0,1,1,1,1,1,-224.5042,0.2974393,272.0877,0,0.5743076,0,-0.8186396;
custom,tree1,default,0.03,0.03,0.03,0,1,1,1,1,1,-224.6011,-2.328926,263.5885,0.02871981,0.6852338,-0.03047529,-0.7271184;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,-220.4375,1.491084,283.5339,0,0.2840577,0,-0.9588072;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,-273.9672,2.780149,277.0128,0,-0.2856263,0,-0.9583411;
customb,tree0,default,0.06,0.06,0.06,0,1,1,1,1,1,-261.7856,-0.03871296,258.2616,0,0.5139741,0,-0.8578057;
customb,tree0,default,0.06,0.06,0.06,0,1,1,1,1,1,-278.0578,0.5634299,257.5562,0,0.6238672,0,-0.7815305;
customb,tree0,default,0.06,0.06,0.06,0,1,1,1,1,1,-292.403,0.5345937,258.2138,0,-0.141681,0,-0.9899124;
custom,tree1,default,0.06,0.06,0.06,0,1,1,1,1,1,-289.9354,-0.9454085,266.7055,0,0.5381079,0,-0.842876;
customb,tree0,default,0.06,0.06,0.06,0,1,1,1,1,1,-279.5889,1.585244,270.4276,0,0.3836029,0,-0.9234982;
custom,tree1,default,0.02,0.02,0.02,0,1,1,1,1,1,-272.1373,2.793028,264.9898,0,0.1832257,0,-0.9830709;
customb,tree0,default,0.02,0.02,0.02,0,1,1,1,1,1,-279.9277,4.7503,307.2471,0,0.8463525,0,0.5326234;
customb,tree0,default,0.02,0.02,0.02,0,1,1,1,1,1,-269.7647,5.109981,302.6215,0,0.8983493,0,0.4392819;
custom,tree1,default,0.02,0.02,0.02,0,1,1,1,1,1,-257.978,1.697482,310.392,0,0.9316391,0,0.363385;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,-248.5575,2.411999,299.8303,0,0.9650896,0,0.2619201;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,-215.7106,4.97104,89.34518,0,0.9534026,0,0.3017011;
customb,tree0,default,0.04,0.04,0.04,0,1,1,1,1,1,-199.9879,3.581136,70.68438,0,0.995159,0,-0.09827811;
custom,tree1,default,0.04,0.04,0.04,0,1,1,1,1,1,-138.6014,4.459322,44.09264,0,0.8905267,0,0.4549312;
customb,tree0,default,0.04,0.04,0.04,0,1,1,1,1,1,19.48644,-1.244534,9.491871,0,0.8924971,0,0.4510531;
spawnpoint,titan,413.8081,1.124144,4.392303,0,0.9968045,0,-0.07988001;
customb,tree0,default,0.07,0.07,0.07,0,1,1,1,1,1,1.378271,2.271903,36.9649,0,0.7121748,0,-0.7020023;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,472.3483,43.93153,0.9161555,0,0.6111888,0,-0.7914848;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,17.94698,10.68839,48.79501,0,0.9959047,0,-0.09040968;
customb,tree0,default,0.03,0.03,0.03,0,1,1,1,1,1,25.46119,7.401479,54.12831,0,0.5532682,0,0.8330032;
custom,tower1,default,2.5,1,2.5,0,1,1,1,10,10,463.7047,50.26387,408.1303,0,0.6867082,0,0.7269332;
custom,sphere,grass,20,5,10,0,1,1,1,15,15,-6.602128,-27.60079,245.8442,0,0.9953746,0,-0.09607044;
custom,sphere,grass,20,5,10,0,1,1,1,15,15,40.88185,-25.06743,214.8293,0,0.9631964,0,-0.2687987;
custom,sphere,grass,5,2,10,0,1,1,1,10,10,-46.57456,-10.07916,257.1332,0,0.8117766,0,-0.5839682;
custom,sphere,grass,15,5,10,0,1,1,1,15,15,28.1651,-26.59504,234.7333,0,0.9575429,0,-0.288291;
